Measure,Indicator,Region,Year,Food group,Stats,Intake (g/d)
pct,GDD/FBS_adj,ITA,2015,grains,low,67.5294
pct,GDD/FBS_adj,ITA,2015,grains,high,105.42
pct,GDD/FBS_adj,ITA,2015,roots,mean,-1.20216
pct,GDD/FBS_adj,ITA,2015,roots,low,-14.8336
pct,GDD/FBS_adj,ITA,2015,roots,high,15.6572
pct,GDD/FBS_adj,LUX,2015,fruits,mean,-12.9367
pct,GDD/FBS_adj,LUX,2015,fruits,low,-33.4265
pct,GDD/FBS_adj,LUX,2015,fruits,high,13.1105
pct,GDD/FBS_adj,LUX,2015,vegetables,mean,-13.2669
pct,GDD/FBS_adj,LUX,2015,vegetables,low,-30.3601
pct,GDD/FBS_adj,LUX,2015,vegetables,high,8.50341
pct,GDD/FBS_adj,LUX,2015,legumes,mean,538.501
pct,GDD/FBS_adj,LUX,2015,legumes,low,94.9215
pct,GDD/FBS_adj,LUX,2015,legumes,high,2042.51
pct,GDD/FBS_adj,LUX,2015,nuts,mean,-94.335
pct,GDD/FBS_adj,LUX,2015,nuts,low,-98.0121
pct,GDD/FBS_adj,LUX,2015,nuts,high,-83.772
pct,GDD/FBS_adj,LUX,2015,red_meat,mean,26.7049
pct,GDD/FBS_adj,LUX,2015,red_meat,low,-27.5352
pct,GDD/FBS_adj,LUX,2015,red_meat,high,118.092
pct,GDD/FBS_adj,LUX,2015,fish,mean,10.7682
pct,GDD/FBS_adj,LUX,2015,fish,low,-39.888
pct,GDD/FBS_adj,LUX,2015,fish,high,101.52
pct,GDD/FBS_adj,LUX,2015,eggs,mean,-46.1938
pct,GDD/FBS_adj,LUX,2015,eggs,low,-58.8386
pct,GDD/FBS_adj,LUX,2015,eggs,high,-29.3876
pct,GDD/FBS_adj,LUX,2015,dairy,mean,-5.71214
pct,GDD/FBS_adj,LUX,2015,dairy,low,-42.8204
pct,GDD/FBS_adj,LUX,2015,dairy,high,47.6019
pct,GDD/FBS_adj,LUX,2015,grains,mean,29.5789
pct,GDD/FBS_adj,LUX,2015,grains,low,-9.35188
pct,GDD/FBS_adj,LUX,2015,grains,high,81.1374
pct,GDD/FBS_adj,LUX,2015,roots,mean,206.624
pct,GDD/FBS_adj,LUX,2015,roots,low,111.26
pct,GDD/FBS_adj,LUX,2015,roots,high,362.192
pct,GDD/FBS_adj,NLD,2015,fruits,mean,-15.7526
pct,GDD/FBS_adj,NLD,2015,fruits,low,-22.2085
pct,GDD/FBS_adj,NLD,2015,fruits,high,-8.76078
pct,GDD/FBS_adj,NLD,2015,vegetables,mean,57.2206
pct,GDD/FBS_adj,NLD,2015,vegetables,low,47.8111
pct,GDD/FBS_adj,NLD,2015,vegetables,high,67.6074
pct,GDD/FBS_adj,NLD,2015,legumes,mean,28.443
pct,GDD/FBS_adj,NLD,2015,legumes,low,9.49726
pct,GDD/FBS_adj,NLD,2015,legumes,high,50.2962
pct,GDD/FBS_adj,NLD,2015,nuts,mean,-8.1781
pct,GDD/FBS_adj,NLD,2015,nuts,low,-17.847
pct,GDD/FBS_adj,NLD,2015,nuts,high,2.9641
pct,GDD/FBS_adj,NLD,2015,red_meat,mean,-40.3446
pct,GDD/FBS_adj,NLD,2015,red_meat,low,-43.7788
pct,GDD/FBS_adj,NLD,2015,red_meat,high,-36.6303
pct,GDD/FBS_adj,NLD,2015,fish,mean,-29.2212
pct,GDD/FBS_adj,NLD,2015,fish,low,-35.1759
pct,GDD/FBS_adj,NLD,2015,fish,high,-22.3404
pct,GDD/FBS_adj,NLD,2015,eggs,mean,-85.9707
pct,GDD/FBS_adj,NLD,2015,eggs,low,-87.4696
pct,GDD/FBS_adj,NLD,2015,eggs,high,-84.3171
pct,GDD/FBS_adj,NLD,2015,dairy,mean,-12.6404
pct,GDD/FBS_adj,NLD,2015,dairy,low,-22.7241
pct,GDD/FBS_adj,NLD,2015,dairy,high,-1.19034
pct,GDD/FBS_adj,NLD,2015,grains,mean,63.5803
pct,GDD/FBS_adj,NLD,2015,grains,low,45.1301
pct,GDD/FBS_adj,NLD,2015,grains,high,84.4481
pct,GDD/FBS_adj,NLD,2015,roots,mean,-11.1394
pct,GDD/FBS_adj,NLD,2015,roots,low,-17.5951
pct,GDD/FBS_adj,NLD,2015,roots,high,-4.47934
pct,GDD/FBS_adj,NOR,2015,fruits,mean,-15.7721
pct,GDD/FBS_adj,NOR,2015,fruits,low,-25.6083
pct,GDD/FBS_adj,NOR,2015,fruits,high,-4.2224
pct,GDD/FBS_adj,NOR,2015,vegetables,mean,52.5549
pct,GDD/FBS_adj,NOR,2015,vegetables,low,37.5358
pct,GDD/FBS_adj,NOR,2015,vegetables,high,68.4941
pct,GDD/FBS_adj,NOR,2015,legumes,mean,-87.8164
pct,GDD/FBS_adj,NOR,2015,legumes,low,-94.8859
pct,GDD/FBS_adj,NOR,2015,legumes,high,-68.351
pct,GDD/FBS_adj,NOR,2015,nuts,mean,-30.3417
pct,GDD/FBS_adj,NOR,2015,nuts,low,-41.9081
pct,GDD/FBS_adj,NOR,2015,nuts,high,-16.0786
pct,GDD/FBS_adj,NOR,2015,red_meat,mean,48.7239
pct,GDD/FBS_adj,NOR,2015,red_meat,low,27.8953
pct,GDD/FBS_adj,NOR,2015,red_meat,high,73.5191
pct,GDD/FBS_adj,NOR,2015,fish,mean,41.3717
pct,GDD/FBS_adj,NOR,2015,fish,low,20.0765
pct,GDD/FBS_adj,NOR,2015,fish,high,68.0666
pct,GDD/FBS_adj,NOR,2015,eggs,mean,-57.601
pct,GDD/FBS_adj,NOR,2015,eggs,low,-67.431
pct,GDD/FBS_adj,NOR,2015,eggs,high,-44.418
pct,GDD/FBS_adj,NOR,2015,dairy,mean,-3.85019
pct,GDD/FBS_adj,NOR,2015,dairy,low,-34.0269
pct,GDD/FBS_adj,NOR,2015,dairy,high,36.6391
pct,GDD/FBS_adj,NOR,2015,grains,mean,-49.7927
pct,GDD/FBS_adj,NOR,2015,grains,low,-59.5633
pct,GDD/FBS_adj,NOR,2015,grains,high,-36.524
pct,GDD/FBS_adj,NOR,2015,roots,mean,-15.0854
pct,GDD/FBS_adj,NOR,2015,roots,low,-38.2767
pct,GDD/FBS_adj,NOR,2015,roots,high,31.1161
pct,GDD/FBS_adj,PRT,2015,fruits,mean,46.789
pct,GDD/FBS_adj,PRT,2015,fruits,low,34.3525
pct,GDD/FBS_adj,PRT,2015,fruits,high,60.1882
pct,GDD/FBS_adj,PRT,2015,vegetables,mean,-23.2061
pct,GDD/FBS_adj,PRT,2015,vegetables,low,-28.1099
pct,GDD/FBS_adj,PRT,2015,vegetables,high,-18.3012
pct,GDD/FBS_adj,PRT,2015,legumes,mean,70.438
pct,GDD/FBS_adj,PRT,2015,legumes,low,51.4138
pct,GDD/FBS_adj,PRT,2015,legumes,high,92.1814
pct,GDD/FBS_adj,PRT,2015,nuts,mean,-57.7991
pct,GDD/FBS_adj,PRT,2015,nuts,low,-63.5776
pct,GDD/FBS_adj,PRT,2015,nuts,high,-50.9708
pct,GDD/FBS_adj,PRT,2015,red_meat,mean,-20.1685
pct,GDD/FBS_adj,PRT,2015,red_meat,low,-26.332
pct,GDD/FBS_adj,PRT,2015,red_meat,high,-13.676
pct,GDD/FBS_adj,PRT,2015,fish,mean,11.4878
pct,GDD/FBS_adj,PRT,2015,fish,low,2.72559
pct,GDD/FBS_adj,PRT,2015,fish,high,21.3513
pct,GDD/FBS_adj,PRT,2015,eggs,mean,-56.0112
pct,GDD/FBS_adj,PRT,2015,eggs,low,-60.0564
pct,GDD/FBS_adj,PRT,2015,eggs,high,-51.4631
pct,GDD/FBS_adj,PRT,2015,dairy,mean,-9.3755
pct,GDD/FBS_adj,PRT,2015,dairy,low,-17.6236
pct,GDD/FBS_adj,PRT,2015,dairy,high,-0.249196
pct,GDD/FBS_adj,PRT,2015,grains,mean,-5.83493
pct,GDD/FBS_adj,PRT,2015,grains,low,-14.8566
pct,GDD/FBS_adj,PRT,2015,grains,high,4.02943
pct,GDD/FBS_adj,PRT,2015,roots,mean,40.6037
pct,GDD/FBS_adj,PRT,2015,roots,low,31.3973
pct,GDD/FBS_adj,PRT,2015,roots,high,50.7853
pct,GDD/FBS_adj,SWE,2015,fruits,mean,46.6233
pct,GDD/FBS_adj,SWE,2015,fruits,low,34.1611
pct,GDD/FBS_adj,SWE,2015,fruits,high,60.2238
pct,GDD/FBS_adj,SWE,2015,vegetables,mean,54.872
pct,GDD/FBS_adj,SWE,2015,vegetables,low,44.275
pct,GDD/FBS_adj,SWE,2015,vegetables,high,65.9132
pct,GDD/FBS_adj,SWE,2015,legumes,mean,286.796
pct,GDD/FBS_adj,SWE,2015,legumes,low,233.967
pct,GDD/FBS_adj,SWE,2015,legumes,high,347.642
pct,GDD/FBS_adj,SWE,2015,nuts,mean,9.69146
pct,GDD/FBS_adj,SWE,2015,nuts,low,-3.77707
pct,GDD/FBS_adj,SWE,2015,nuts,high,25.1245
pct,GDD/FBS_adj,SWE,2015,red_meat,mean,-5.16787
pct,GDD/FBS_adj,SWE,2015,red_meat,low,-11.7968
pct,GDD/FBS_adj,SWE,2015,red_meat,high,2.09285
pct,GDD/FBS_adj,SWE,2015,fish,mean,21.7845
pct,GDD/FBS_adj,SWE,2015,fish,low,7.80083
pct,GDD/FBS_adj,SWE,2015,fish,high,37.2732
pct,GDD/FBS_adj,SWE,2015,eggs,mean,-53.2406
pct,GDD/FBS_adj,SWE,2015,eggs,low,-58.699
pct,GDD/FBS_adj,SWE,2015,eggs,high,-47.2725
pct,GDD/FBS_adj,SWE,2015,dairy,mean,-21.6222
pct,GDD/FBS_adj,SWE,2015,dairy,low,-31.445
pct,GDD/FBS_adj,SWE,2015,dairy,high,-10.2158
pct,GDD/FBS_adj,SWE,2015,grains,mean,-55.4933
pct,GDD/FBS_adj,SWE,2015,grains,low,-66.8787
pct,GDD/FBS_adj,SWE,2015,grains,high,-38.2757
pct,GDD/FBS_adj,SWE,2015,roots,mean,21.707
pct,GDD/FBS_adj,SWE,2015,roots,low,10.6665
pct,GDD/FBS_adj,SWE,2015,roots,high,34.4092
pct,GDD/FBS_adj,MLT,2015,fruits,mean,37.0123
pct,GDD/FBS_adj,MLT,2015,fruits,low,17.2301
pct,GDD/FBS_adj,MLT,2015,fruits,high,60.7584
pct,GDD/FBS_adj,MLT,2015,vegetables,mean,-65.8798
pct,GDD/FBS_adj,MLT,2015,vegetables,low,-70.2276
pct,GDD/FBS_adj,MLT,2015,vegetables,high,-60.8781
pct,GDD/FBS_adj,MLT,2015,legumes,mean,-48.068
pct,GDD/FBS_adj,MLT,2015,legumes,low,-72.6548
pct,GDD/FBS_adj,MLT,2015,legumes,high,-2.48444
pct,GDD/FBS_adj,MLT,2015,nuts,mean,19.9898
pct,GDD/FBS_adj,MLT,2015,nuts,low,-40.5252
pct,GDD/FBS_adj,MLT,2015,nuts,high,145.115
pct,GDD/FBS_adj,MLT,2015,red_meat,mean,-3.50151
pct,GDD/FBS_adj,MLT,2015,red_meat,low,-30.1361
pct,GDD/FBS_adj,MLT,2015,red_meat,high,33.6133
pct,GDD/FBS_adj,MLT,2015,fish,mean,40.4831
pct,GDD/FBS_adj,MLT,2015,fish,low,-2.63473
pct,GDD/FBS_adj,MLT,2015,fish,high,100.457
pct,GDD/FBS_adj,MLT,2015,eggs,mean,-71.3953
pct,GDD/FBS_adj,MLT,2015,eggs,low,-82.4186
pct,GDD/FBS_adj,MLT,2015,eggs,high,-53.3153
pct,GDD/FBS_adj,MLT,2015,dairy,mean,-20.8915
pct,GDD/FBS_adj,MLT,2015,dairy,low,-49.3143
pct,GDD/FBS_adj,MLT,2015,dairy,high,23.6226
pct,GDD/FBS_adj,MLT,2015,grains,mean,162.037
pct,GDD/FBS_adj,MLT,2015,grains,low,53.2771
pct,GDD/FBS_adj,MLT,2015,grains,high,195.309
pct,GDD/FBS_adj,MLT,2015,roots,mean,47.4838
pct,GDD/FBS_adj,MLT,2015,roots,low,-18.0573
pct,GDD/FBS_adj,MLT,2015,roots,high,173.5
pct,GDD/FBS_adj,AFG,2015,fruits,mean,13.8535
pct,GDD/FBS_adj,AFG,2015,fruits,low,-11.85
pct,GDD/FBS_adj,AFG,2015,fruits,high,48.3846
pct,GDD/FBS_adj,AFG,2015,vegetables,mean,27.5366
pct,GDD/FBS_adj,AFG,2015,vegetables,low,-8.75277
pct,GDD/FBS_adj,AFG,2015,vegetables,high,75.1922
pct,GDD/FBS_adj,AFG,2015,legumes,mean,1399.59
pct,GDD/FBS_adj,AFG,2015,legumes,low,620.299
pct,GDD/FBS_adj,AFG,2015,legumes,high,2803.39
pct,GDD/FBS_adj,AFG,2015,nuts,mean,101.601
pct,GDD/FBS_adj,AFG,2015,nuts,low,-28.1894
pct,GDD/FBS_adj,AFG,2015,nuts,high,445.606
pct,GDD/FBS_adj,AFG,2015,red_meat,mean,-43.5002
pct,GDD/FBS_adj,AFG,2015,red_meat,low,-63.5299
pct,GDD/FBS_adj,AFG,2015,red_meat,high,-10.3026
pct,GDD/FBS_adj,AFG,2015,fish,mean,1027.46
pct,GDD/FBS_adj,AFG,2015,fish,low,563.249
pct,GDD/FBS_adj,AFG,2015,fish,high,1824.38
pct,GDD/FBS_adj,AFG,2015,eggs,mean,3.80791
pct,GDD/FBS_adj,AFG,2015,eggs,low,-27.9002
pct,GDD/FBS_adj,AFG,2015,eggs,high,49.5883
pct,GDD/FBS_adj,AFG,2015,dairy,mean,-66.9407
pct,GDD/FBS_adj,AFG,2015,dairy,low,-78.5853
pct,GDD/FBS_adj,AFG,2015,dairy,high,-47.7196
pct,GDD/FBS_adj,AFG,2015,grains,mean,-28.5857
pct,GDD/FBS_adj,AFG,2015,grains,low,-62.1343
pct,GDD/FBS_adj,AFG,2015,grains,high,30.3693
pct,GDD/FBS_adj,AFG,2015,roots,mean,96.9702
pct,GDD/FBS_adj,AFG,2015,roots,low,-12.1381
pct,GDD/FBS_adj,AFG,2015,roots,high,368.84
pct,GDD/FBS_adj,BDI,2015,fruits,mean,-51.6213
pct,GDD/FBS_adj,BDI,2015,fruits,low,-60.721
pct,GDD/FBS_adj,BDI,2015,fruits,high,-40.0437
pct,GDD/FBS_adj,BDI,2015,vegetables,mean,72.1823
pct,GDD/FBS_adj,BDI,2015,vegetables,low,44.5395
pct,GDD/FBS_adj,BDI,2015,vegetables,high,103.117
pct,GDD/FBS_adj,BDI,2015,legumes,mean,-51.8068
pct,GDD/FBS_adj,BDI,2015,legumes,low,-61.2404
pct,GDD/FBS_adj,BDI,2015,legumes,high,-40.3361
pct,GDD/FBS_adj,BDI,2015,nuts,mean,324.604
pct,GDD/FBS_adj,BDI,2015,nuts,low,133.333
pct,GDD/FBS_adj,BDI,2015,nuts,high,713.43
pct,GDD/FBS_adj,BDI,2015,red_meat,mean,91.017
pct,GDD/FBS_adj,BDI,2015,red_meat,low,54.1466
pct,GDD/FBS_adj,BDI,2015,red_meat,high,135.742
pct,GDD/FBS_adj,BDI,2015,fish,mean,634.862
pct,GDD/FBS_adj,BDI,2015,fish,low,494.483
pct,GDD/FBS_adj,BDI,2015,fish,high,806.541
pct,GDD/FBS_adj,BDI,2015,eggs,mean,131.855
pct,GDD/FBS_adj,BDI,2015,eggs,low,78.1901
pct,GDD/FBS_adj,BDI,2015,eggs,high,201.048
pct,GDD/FBS_adj,BDI,2015,dairy,mean,-44.5775
pct,GDD/FBS_adj,BDI,2015,dairy,low,-55.4024
pct,GDD/FBS_adj,BDI,2015,dairy,high,-30.7182
pct,GDD/FBS_adj,BDI,2015,grains,mean,125.145
pct,GDD/FBS_adj,BDI,2015,grains,low,63.2304
pct,GDD/FBS_adj,BDI,2015,grains,high,219.954
pct,GDD/FBS_adj,BDI,2015,roots,mean,-91.0875
pct,GDD/FBS_adj,BDI,2015,roots,low,-94.0943
pct,GDD/FBS_adj,BDI,2015,roots,high,-85.8035
pct,GDD/FBS_adj,BFA,2015,fruits,mean,348.283
pct,GDD/FBS_adj,BFA,2015,fruits,low,291.387
pct,GDD/FBS_adj,BFA,2015,fruits,high,414.239
pct,GDD/FBS_adj,BFA,2015,vegetables,mean,27.9361
pct,GDD/FBS_adj,BFA,2015,vegetables,low,14.8627
pct,GDD/FBS_adj,BFA,2015,vegetables,high,42.9425
pct,GDD/FBS_adj,BFA,2015,legumes,mean,-79.7226
pct,GDD/FBS_adj,BFA,2015,legumes,low,-83.4697
pct,GDD/FBS_adj,BFA,2015,legumes,high,-75.2206
pct,GDD/FBS_adj,BFA,2015,nuts,mean,-10.9591
pct,GDD/FBS_adj,BFA,2015,nuts,low,-68.9066
pct,GDD/FBS_adj,BFA,2015,nuts,high,145.292
pct,GDD/FBS_adj,BFA,2015,red_meat,mean,-86.172
pct,GDD/FBS_adj,BFA,2015,red_meat,low,-88.8228
pct,GDD/FBS_adj,BFA,2015,red_meat,high,-82.9974
pct,GDD/FBS_adj,BFA,2015,fish,mean,279.075
pct,GDD/FBS_adj,BFA,2015,fish,low,212.708
pct,GDD/FBS_adj,BFA,2015,fish,high,359.964
pct,GDD/FBS_adj,BFA,2015,eggs,mean,-74.7216
pct,GDD/FBS_adj,BFA,2015,eggs,low,-80.3906
pct,GDD/FBS_adj,BFA,2015,eggs,high,-67.0228
pct,GDD/FBS_adj,BFA,2015,dairy,mean,-64.6818
pct,GDD/FBS_adj,BFA,2015,dairy,low,-71.0886
pct,GDD/FBS_adj,BFA,2015,dairy,high,-56.2435
pct,GDD/FBS_adj,BFA,2015,grains,mean,-40.358
pct,GDD/FBS_adj,BFA,2015,grains,low,-54.3588
pct,GDD/FBS_adj,BFA,2015,grains,high,-22.6339
pct,GDD/FBS_adj,BFA,2015,roots,mean,122.508
pct,GDD/FBS_adj,BFA,2015,roots,low,28.8272
pct,GDD/FBS_adj,BFA,2015,roots,high,303.993
pct,GDD/FBS_adj,CAF,2015,fruits,mean,-2.13665
pct,GDD/FBS_adj,CAF,2015,fruits,low,-14.9783
pct,GDD/FBS_adj,CAF,2015,fruits,high,13.3918
pct,GDD/FBS_adj,CAF,2015,vegetables,mean,137.775
pct,GDD/FBS_adj,CAF,2015,vegetables,low,100.619
pct,GDD/FBS_adj,CAF,2015,vegetables,high,178.499
pct,GDD/FBS_adj,CAF,2015,legumes,mean,8.75212
pct,GDD/FBS_adj,CAF,2015,legumes,low,-24.8779
pct,GDD/FBS_adj,CAF,2015,legumes,high,66.4346
pct,GDD/FBS_adj,CAF,2015,nuts,mean,-60.4985
pct,GDD/FBS_adj,CAF,2015,nuts,low,-78.0489
pct,GDD/FBS_adj,CAF,2015,nuts,high,-23.7561
pct,GDD/FBS_adj,CAF,2015,red_meat,mean,-22.2152
pct,GDD/FBS_adj,CAF,2015,red_meat,low,-34.6392
pct,GDD/FBS_adj,CAF,2015,red_meat,high,-8.25174
pct,GDD/FBS_adj,CAF,2015,fish,mean,206.141
pct,GDD/FBS_adj,CAF,2015,fish,low,142.843
pct,GDD/FBS_adj,CAF,2015,fish,high,287.614
pct,GDD/FBS_adj,CAF,2015,eggs,mean,55.5623
pct,GDD/FBS_adj,CAF,2015,eggs,low,24.3718
pct,GDD/FBS_adj,CAF,2015,eggs,high,93.4006
pct,GDD/FBS_adj,CAF,2015,dairy,mean,-51.7822
pct,GDD/FBS_adj,CAF,2015,dairy,low,-67.5496
pct,GDD/FBS_adj,CAF,2015,dairy,high,-26.1458
pct,GDD/FBS_adj,CAF,2015,grains,mean,83.2482
pct,GDD/FBS_adj,CAF,2015,grains,low,24.3263
pct,GDD/FBS_adj,CAF,2015,grains,high,172.057
pct,GDD/FBS_adj,CAF,2015,roots,mean,-86.7504
pct,GDD/FBS_adj,CAF,2015,roots,low,-89.6153
pct,GDD/FBS_adj,CAF,2015,roots,high,-82.5564
pct,GDD/FBS_adj,CMR,2015,fruits,mean,3.39838
pct,GDD/FBS_adj,CMR,2015,fruits,low,-8.543
pct,GDD/FBS_adj,CMR,2015,fruits,high,16.6222
pct,GDD/FBS_adj,CMR,2015,vegetables,mean,-27.7726
pct,GDD/FBS_adj,CMR,2015,vegetables,low,-34.8809
pct,GDD/FBS_adj,CMR,2015,vegetables,high,-19.9118
pct,GDD/FBS_adj,CMR,2015,legumes,mean,-43.1455
pct,GDD/FBS_adj,CMR,2015,legumes,low,-51.4161
pct,GDD/FBS_adj,CMR,2015,legumes,high,-33.1259
pct,GDD/FBS_adj,CMR,2015,nuts,mean,-27.2731
pct,GDD/FBS_adj,CMR,2015,nuts,low,-58.4866
pct,GDD/FBS_adj,CMR,2015,nuts,high,26.7174
pct,GDD/FBS_adj,CMR,2015,red_meat,mean,-9.07198
pct,GDD/FBS_adj,CMR,2015,red_meat,low,-20.6104
pct,GDD/FBS_adj,CMR,2015,red_meat,high,4.51495
pct,GDD/FBS_adj,CMR,2015,fish,mean,134.849
pct,GDD/FBS_adj,CMR,2015,fish,low,86.6287
pct,GDD/FBS_adj,CMR,2015,fish,high,195.42
pct,GDD/FBS_adj,CMR,2015,eggs,mean,327.198
pct,GDD/FBS_adj,CMR,2015,eggs,low,254.673
pct,GDD/FBS_adj,CMR,2015,eggs,high,423.29
pct,GDD/FBS_adj,CMR,2015,dairy,mean,25.6243
pct,GDD/FBS_adj,CMR,2015,dairy,low,1.61569
pct,GDD/FBS_adj,CMR,2015,dairy,high,58.5849
pct,GDD/FBS_adj,CMR,2015,grains,mean,33.6341
pct,GDD/FBS_adj,CMR,2015,grains,low,7.38019
pct,GDD/FBS_adj,CMR,2015,grains,high,65.528
pct,GDD/FBS_adj,CMR,2015,roots,mean,-67.6857
pct,GDD/FBS_adj,CMR,2015,roots,low,-77.5979
pct,GDD/FBS_adj,CMR,2015,roots,high,-51.4152
pct,GDD/FBS_adj,COD,2015,fruits,mean,116.342
pct,GDD/FBS_adj,COD,2015,fruits,low,91.4426
pct,GDD/FBS_adj,COD,2015,fruits,high,144.48
pct,GDD/FBS_adj,COD,2015,vegetables,mean,1185.68
pct,GDD/FBS_adj,COD,2015,vegetables,low,1064.92
pct,GDD/FBS_adj,COD,2015,vegetables,high,1327.39
pct,GDD/FBS_adj,COD,2015,legumes,mean,120.146
pct,GDD/FBS_adj,COD,2015,legumes,low,88.5383
pct,GDD/FBS_adj,COD,2015,legumes,high,158.022
pct,GDD/FBS_adj,COD,2015,nuts,mean,182.794
pct,GDD/FBS_adj,COD,2015,nuts,low,24.4246
pct,GDD/FBS_adj,COD,2015,nuts,high,534.431
pct,GDD/FBS_adj,COD,2015,red_meat,mean,131.98
pct,GDD/FBS_adj,COD,2015,red_meat,low,95.6311
pct,GDD/FBS_adj,COD,2015,red_meat,high,175.394
pct,GDD/FBS_adj,COD,2015,fish,mean,452.986
pct,GDD/FBS_adj,COD,2015,fish,low,374.246
pct,GDD/FBS_adj,COD,2015,fish,high,545.013
pct,GDD/FBS_adj,COD,2015,eggs,mean,496.345
pct,GDD/FBS_adj,COD,2015,eggs,low,387.343
pct,GDD/FBS_adj,COD,2015,eggs,high,647.846
pct,GDD/FBS_adj,COD,2015,dairy,mean,740.918
pct,GDD/FBS_adj,COD,2015,dairy,low,582.285
pct,GDD/FBS_adj,COD,2015,dairy,high,947.083
pct,GDD/FBS_adj,COD,2015,grains,mean,23.4204
pct,GDD/FBS_adj,COD,2015,grains,low,-1.42671
pct,GDD/FBS_adj,COD,2015,grains,high,60.2307
pct,GDD/FBS_adj,COD,2015,roots,mean,-91.5983
pct,GDD/FBS_adj,COD,2015,roots,low,-94.0728
pct,GDD/FBS_adj,COD,2015,roots,high,-87.5313
pct,GDD/FBS_adj,COG,2015,fruits,mean,29.7058
pct,GDD/FBS_adj,COG,2015,fruits,low,15.7099
pct,GDD/FBS_adj,COG,2015,fruits,high,45.4313
pct,GDD/FBS_adj,COG,2015,vegetables,mean,121.588
pct,GDD/FBS_adj,COG,2015,vegetables,low,102.161
pct,GDD/FBS_adj,COG,2015,vegetables,high,143.99
pct,GDD/FBS_adj,COG,2015,legumes,mean,126.406
pct,GDD/FBS_adj,COG,2015,legumes,low,86.9665
pct,GDD/FBS_adj,COG,2015,legumes,high,174.305
pct,GDD/FBS_adj,COG,2015,nuts,mean,109.631
pct,GDD/FBS_adj,COG,2015,nuts,low,17.8486
pct,GDD/FBS_adj,COG,2015,nuts,high,282.309
pct,GDD/FBS_adj,COG,2015,red_meat,mean,-29.2571
pct,GDD/FBS_adj,COG,2015,red_meat,low,-41.4169
pct,GDD/FBS_adj,COG,2015,red_meat,high,-14.7573
pct,GDD/FBS_adj,COG,2015,fish,mean,82.319
pct,GDD/FBS_adj,COG,2015,fish,low,54.4525
pct,GDD/FBS_adj,COG,2015,fish,high,115.562
pct,GDD/FBS_adj,COG,2015,eggs,mean,58.0573
pct,GDD/FBS_adj,COG,2015,eggs,low,21.8559
pct,GDD/FBS_adj,COG,2015,eggs,high,104.319
pct,GDD/FBS_adj,COG,2015,dairy,mean,74.1121
pct,GDD/FBS_adj,COG,2015,dairy,low,37.0046
pct,GDD/FBS_adj,COG,2015,dairy,high,126.302
pct,GDD/FBS_adj,COG,2015,grains,mean,120.664
pct,GDD/FBS_adj,COG,2015,grains,low,68.6195
pct,GDD/FBS_adj,COG,2015,grains,high,182.052
pct,GDD/FBS_adj,COG,2015,roots,mean,-89.5089
pct,GDD/FBS_adj,COG,2015,roots,low,-92.92
pct,GDD/FBS_adj,COG,2015,roots,high,-83.8196
pct,GDD/FBS_adj,GMB,2015,fruits,mean,290.322
pct,GDD/FBS_adj,GMB,2015,fruits,low,205.748
pct,GDD/FBS_adj,GMB,2015,fruits,high,398.447
pct,GDD/FBS_adj,GMB,2015,vegetables,mean,41.9835
pct,GDD/FBS_adj,GMB,2015,vegetables,low,12.5422
pct,GDD/FBS_adj,GMB,2015,vegetables,high,76.41
pct,GDD/FBS_adj,GMB,2015,legumes,mean,241.696
pct,GDD/FBS_adj,GMB,2015,legumes,low,163.918
pct,GDD/FBS_adj,GMB,2015,legumes,high,344.612
pct,GDD/FBS_adj,GMB,2015,nuts,mean,-63.6391
pct,GDD/FBS_adj,GMB,2015,nuts,low,-80.2751
pct,GDD/FBS_adj,GMB,2015,nuts,high,-31.6778
pct,GDD/FBS_adj,GMB,2015,red_meat,mean,-23.112
pct,GDD/FBS_adj,GMB,2015,red_meat,low,-39.493
pct,GDD/FBS_adj,GMB,2015,red_meat,high,-3.62361
pct,GDD/FBS_adj,GMB,2015,fish,mean,40.5927
pct,GDD/FBS_adj,GMB,2015,fish,low,17.6855
pct,GDD/FBS_adj,GMB,2015,fish,high,67.9739
pct,GDD/FBS_adj,GMB,2015,eggs,mean,55.1099
pct,GDD/FBS_adj,GMB,2015,eggs,low,23.2868
pct,GDD/FBS_adj,GMB,2015,eggs,high,97.3677
pct,GDD/FBS_adj,GMB,2015,dairy,mean,-82.4824
pct,GDD/FBS_adj,GMB,2015,dairy,low,-86.603
pct,GDD/FBS_adj,GMB,2015,dairy,high,-76.9261
pct,GDD/FBS_adj,GMB,2015,grains,mean,-37.4717
pct,GDD/FBS_adj,GMB,2015,grains,low,-53.9245
pct,GDD/FBS_adj,GMB,2015,grains,high,-16.2559
pct,GDD/FBS_adj,GMB,2015,roots,mean,42.4461
pct,GDD/FBS_adj,GMB,2015,roots,low,3.58624
pct,GDD/FBS_adj,GMB,2015,roots,high,100.912
pct,GDD/FBS_adj,GNB,2015,fruits,mean,42.8219
pct,GDD/FBS_adj,GNB,2015,fruits,low,23.4817
pct,GDD/FBS_adj,GNB,2015,fruits,high,65.4485
pct,GDD/FBS_adj,GNB,2015,vegetables,mean,275.55
pct,GDD/FBS_adj,GNB,2015,vegetables,low,221.704
pct,GDD/FBS_adj,GNB,2015,vegetables,high,340.771
pct,GDD/FBS_adj,GNB,2015,legumes,mean,1549.36
pct,GDD/FBS_adj,GNB,2015,legumes,low,1044.16
